id,amount,price,timestamp,type
138713506,0.06892894,29086.6,1558453875,buy
138713509,0.03748835,29086.2,1558453877,sell
138713528,0.00850505,29089.9,1558453884,buy
138713529,0.00850505,29089.9,1558453886,buy
138713531,0.03577548,29089.9,1558453888,sell
138713535,0.21,29089.5,1558453893,buy
138713536,0.00850472,29086.2,1558453895,sell
138713537,0.075,29086.9,1558453895,buy
138713538,0.032,29089.5,1558453896,buy
138713551,0.13086049,29089.5,1558453898,buy
138713550,0.00313951,29086.6,1558453898,buy
138713555,0.07498389999999999,29089.5,1558453898,buy
138713545,0.00850472,29086.2,1558453898,sell
138713561,0.35504033,29094.6,1558453912,buy
138713562,0.09046188,29094.8,1558453912,buy
138713563,0.005,29094.8,1558453913,buy
138713567,0.1,29092.8,1558453923,buy
138713568,0.05667636,29073.7,1558453925,sell
138713569,0.00849267,29087.3,1558453927,buy
138713572,0.00849267,29086.9,1558453930,buy
138713575,0.019,29073.3,1558453937,sell
138713579,0.05889075,29086.2,1558453949,buy
138713592,0.0287536,29096.9,1558453958,sell
138713603,0.5,29097.2,1558453973,buy
138713604,0.03155768,29096.9,1558453976,sell
138713605,0.03155768,29096.9,1558453976,sell
138713606,0.03155768,29096.9,1558453976,sell
138713620,0.00847954,29096.9,1558453989,sell
138713621,0.00848222,29096.9,1558453991,sell
138713622,0.00375607,29096.9,1558453992,sell
138713623,0.00472436,29093.9,1558453992,sell
138713627,0.00847073,29084.7,1558454000,sell
138713629,0.00847073,29090.6,1558454001,sell
138713631,0.00847073,29096.9,1558454004,sell
138713640,0.01219351,29097.2,1558454010,buy
138713642,0.02734425,29097.2,1558454011,buy
138713643,0.01262148,29097.2,1558454011,buy
138713644,0.00846102,29096.9,1558454011,sell
138713647,0.00846102,29096.1,1558454013,sell
138713648,0.00845117,29082.2,1558454022,sell
138713649,0.00845117,29082.2,1558454023,sell
138713650,0.00845117,29082.2,1558454025,sell
138713651,0.00844166,29082.5,1558454032,sell
138713654,0.00844166,29082.5,1558454035,sell
138713657,0.01,29082.5,1558454040,sell
138713665,0.00843408,29082.5,1558454047,buy
138713671,2.694e-05,29082.5,1558454052,buy
138713672,0.00842399,29096.9,1558454055,sell
138713673,0.00842399,29096.9,1558454056,sell
138713674,0.00842399,29096.9,1558454058,sell
138713687,0.00841738,29094.6,1558454065,buy
138713713,0.00841738,29092.4,1558454067,buy
138713714,0.00158262,29091.7,1558454068,buy
138713715,0.00841738,29091.7,1558454068,buy
138713728,0.00615443,29084.0,1558454072,sell
138713734,0.00167722,29091.3,1558454076,buy
138713754,0.005,29095.0,1558454085,buy
138713763,0.39784026,29097.2,1558454096,buy
138713768,0.07341232,29100.5,1558454105,sell
138713786,0.62444353,29100.5,1558454114,buy
138713787,0.03059,29100.9,1558454119,buy
138713788,0.02579531,29100.9,1558454120,buy
138713812,0.03692511,29100.9,1558454144,sell
138713817,0.005,29100.9,1558454147,buy
138713847,0.05046139,29100.9,1558454175,buy
138713848,0.039,29100.9,1558454176,sell
138713849,0.0012619999999999999,29100.9,1558454181,sell
138713853,0.017037,29100.5,1558454187,sell
138713862,0.02743336,29100.9,1558454198,buy
138713863,0.01,29104.6,1558454198,buy
138713864,0.01,29111.5,1558454198,buy
138713865,0.04556664,29111.9,1558454198,buy
138713868,0.025,29111.9,1558454200,buy
138713873,0.005,29111.9,1558454206,buy
138713900,0.22829720000000003,29097.2,1558454217,sell
138713901,0.3,29092.4,1558454217,sell
138713902,0.02161713,29092.1,1558454217,sell
138713906,0.1,29085.8,1558454217,sell
138713904,0.4649,29087.7,1558454217,sell
138713905,0.02254442,29086.2,1558454217,sell
138713899,0.6990000000000001,29098.0,1558454217,sell
138713903,0.02311141,29088.8,1558454217,sell
138713898,0.06845411,29099.1,1558454217,sell
138713907,0.08180895,29084.0,1558454217,sell
138713896,0.02121977,29100.5,1558454217,sell
138713895,0.0218279,29100.5,1558454217,sell
138713894,0.02301934,29100.5,1558454217,sell
138713893,0.02178721,29100.5,1558454217,sell
138713892,0.02147266,29100.5,1558454217,sell
138713891,0.00596024,29100.5,1558454217,sell
138713890,0.27497966,29101.3,1558454217,sell
138713897,0.1,29100.2,1558454217,sell
138713912,0.02526325,29101.6,1558454223,buy
138713913,0.00163163,29098.0,1558454224,buy
138713920,2.2,29090.6,1558454246,sell
138713930,0.00408071,29079.2,1558454252,sell
138713931,0.00425269,29078.5,1558454253,sell
138713946,0.00240011,29072.6,1558454270,buy
138713950,0.00815906,29072.6,1558454270,buy
138713969,0.62530586,29072.2,1558454277,sell
138713977,0.00861098,29071.5,1558454280,sell
138713978,0.62486794,29069.7,1558454280,sell
138713980,0.62550189,29069.3,1558454280,sell
138713981,0.62590123,29068.2,1558454282,sell
138713982,0.62505709,29068.2,1558454282,sell
138713983,0.0194,29068.2,1558454284,buy
138713984,0.01202519,29067.8,1558454285,sell
138713985,0.12057481,29067.5,1558454285,sell
138713986,0.50391714,29067.5,1558454285,sell
138714011,0.005,29059.9,1558454300,buy
138714035,0.45454824,29069.3,1558454317,buy
138714041,0.5,29065.6,1558454324,buy
138714042,0.02544611,29067.5,1558454324,buy
138714043,0.10032416,29067.8,1558454324,buy
138714050,0.0192,29064.2,1558454345,buy
138714061,0.00699041,29064.2,1558454357,buy
138714062,0.00896387,29071.0,1558454368,sell
138714063,0.00368217,29070.8,1558454368,sell
138714084,0.4,29083.6,1558454392,buy
138714091,0.005,29085.5,1558454397,buy
138714139,0.12732733,29081.1,1558454408,buy
138714151,0.01,29081.1,1558454411,buy
138714159,0.00658659,29081.1,1558454414,buy
138714174,0.00210565,29081.1,1558454419,buy
138714182,0.00450544,29080.8,1558454424,sell
138714183,0.00523349,29080.8,1558454424,sell
138714184,0.00526107,29077.8,1558454424,sell
138714220,0.01704915,29067.5,1558454438,buy
138714232,5e-06,29067.5,1558454439,buy
138714230,0.15,29067.5,1558454439,buy
138714231,0.071995,29067.5,1558454439,buy
138714233,0.02311883,29071.0,1558454439,buy
138714236,0.02030485,29071.0,1558454439,buy
138714251,0.00368217,29070.4,1558454440,buy
138714252,0.03378109,29071.0,1558454440,buy
138714255,0.01249165,29071.0,1558454440,buy
138714264,0.00217617,29070.4,1558454443,buy
138714312,0.62419449,29057.6,1558454450,sell
138714311,0.62399561,29059.4,1558454450,sell
138714313,0.16951764,29055.4,1558454450,sell
138714310,0.62560835,29059.8,1558454450,sell
138714309,0.00189337,29064.2,1558454450,sell
138714308,0.62694808,29064.5,1558454450,sell
138714307,0.00484246,29067.3,1558454450,sell
138714306,0.1,29067.5,1558454450,sell
138714325,0.00314248,29055.4,1558454455,sell
138714326,0.02482568,29052.0,1558454455,sell
138714327,0.62513494,29051.3,1558454455,sell
138714328,0.62420441,29049.5,1558454455,sell
138714329,0.33069249,29048.4,1558454455,sell
138714357,0.015,29057.2,1558454469,buy
138714358,0.01744254,29057.0,1558454470,sell
138714362,0.04,29057.0,1558454475,sell
138714364,0.0087213,29057.0,1558454479,sell
138714378,0.01578619,29057.0,1558454487,sell
138714386,0.01135935,29048.7,1558454488,sell
138714383,0.00606298,29057.0,1558454488,sell
138714388,0.049277999999999995,29048.4,1558454488,sell
138714381,0.08927567,29057.0,1558454488,sell
138714402,0.02999442,29048.7,1558454491,buy
138714403,0.00821612,29048.7,1558454491,buy
138714436,0.00314321,29052.1,1558454503,sell
138714437,0.02288729,29052.0,1558454503,sell
138714439,0.12351204,29052.0,1558454504,sell
138714440,0.005,29052.0,1558454504,sell
138714443,0.00755543,29052.0,1558454506,sell
138714442,0.04860067,29052.0,1558454506,sell
138714444,0.0977592,29052.0,1558454506,sell
138714447,0.1101,29048.4,1558454507,sell
138714449,0.13517098,29048.4,1558454508,sell
138714450,0.04900994,29048.4,1558454508,sell
138714452,0.01135955,29048.7,1558454508,sell
138714453,0.00514265,29048.4,1558454508,sell
138714457,0.78530644,29048.4,1558454512,sell
138714459,0.59042562,29043.2,1558454512,sell
138714458,0.62426794,29046.5,1558454512,sell
138714461,0.03405539,29043.2,1558454519,sell
138714462,0.12036734,29043.2,1558454519,sell
138714466,0.03132675,29039.6,1558454524,sell
138714467,0.04452089,29039.6,1558454524,sell
138714468,0.04202045,29039.6,1558454525,sell
138714469,0.04299689,29039.6,1558454529,sell
138714476,0.00126329,29039.6,1558454537,sell
138714477,0.0061934,29039.6,1558454538,sell
138714479,0.55479094,29039.9,1558454542,buy
138714493,0.005,29039.9,1558454562,buy
138714496,0.027999999999999997,29039.6,1558454564,sell
138714503,0.01,29039.8,1558454571,buy
138714507,0.27122283,29039.6,1558454575,sell
138714506,0.42877717,29039.6,1558454575,sell
138714510,0.0315579,29039.6,1558454577,sell
138714523,0.10322309,29039.6,1558454578,sell
138714519,0.01899618,29039.6,1558454578,sell
138714525,0.00666628,29039.4,1558454578,sell
138714518,0.075,29039.6,1558454578,sell
138714527,0.62574838,29038.8,1558454579,sell
138714528,0.01135912,29038.5,1558454579,sell
138714529,0.62546942,29038.1,1558454579,sell
138714530,0.02121574,29037.7,1558454579,sell
138714537,0.00332649,29035.7,1558454582,sell
138714536,0.62524395,29035.9,1558454582,sell
138714540,0.005,29030.7,1558454583,buy
138714539,0.62580762,29032.9,1558454583,sell
138714538,0.62416494,29034.1,1558454583,sell
138714605,0.03,29005.4,1558454584,sell
138714612,0.03,29005.4,1558454584,sell
138714611,0.03,29005.4,1558454584,sell
138714610,0.03,29005.4,1558454584,sell
138714609,0.03,29005.4,1558454584,sell
138714608,0.03,29005.4,1558454584,sell
138714607,0.03,29005.4,1558454584,sell
138714606,0.03,29005.4,1558454584,sell
138714613,0.1,29004.7,1558454584,sell
138714604,0.03,29005.4,1558454584,sell
138714619,0.03,29001.7,1558454584,sell
138714602,0.03,29005.4,1558454584,sell
138714601,0.03,29005.4,1558454584,sell
138714600,0.03,29005.4,1558454584,sell
138714599,0.03,29005.4,1558454584,sell
138714598,0.03,29005.4,1558454584,sell
138714597,0.03,29009.1,1558454584,sell
138714596,0.03,29009.1,1558454584,sell
138714595,0.03,29009.1,1558454584,sell
138714594,0.03,29012.8,1558454584,sell
138714614,0.03,29001.7,1558454584,sell
138714603,0.03,29005.4,1558454584,sell
138714615,0.03,29001.7,1558454584,sell
138714629,0.03,29001.7,1558454584,sell
138714617,0.03,29001.7,1558454584,sell
138714620,0.03,29001.7,1558454584,sell
138714621,0.03,29001.7,1558454584,sell
